ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,ConsumptionRatingText,FirstRegYear,Doors,InteriorColorText,Co2EmissionText,FirstRegMonth,Seats,ConsumptionTotalText,Ccm,ConditionTypeText,Properties,BodyColorText,DriveTypeText,TransmissionTypeText,Km,Hp,BodyTypeText,FuelTypeText,City
580.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,G,2000,2,schwarz,321 g/km,6,4,13.4 l/100km,5786,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automat,103800,367,Coupé,Benzin,Zuzwil
581.0,RENAULT,R5,R5 1400 Alpine Turbo,R5 1400 Alpine Turbo,RENAULT R5 1400 Alpine Turbo,null,1983,3,braun,null,12,4,null,1397,Occasion,"""Ab MFK""",schwarz,Vorderradantrieb,Schaltgetriebe manuell,159700,108,Kleinwagen,Benzin,Zuzwil
582.0,MERCEDES-BENZ,ML 500,ML 500,ML 500,MERCEDES-BENZ ML 500,G,2002,5,grau,350 g/km,2,5,14.6 l/100km,4966,Occasion,"""Ab MFK""",schwarz,Allrad,Automat,118000,292,SUV / Geländewagen,Benzin,Zuzwil
583.0,FORD,CAPRI,CAPRI RS 2600,RS 2600,FORD CAPRI RS 2600,null,1973,3,schwarz,null,3,4,null,2632,Occasion,null,schwarz,Hinterradantrieb,Schaltgetriebe,36100,150,Coupé,Benzin,Zuzwil
584.0,MERCEDES-BENZ,E 50 AMG,E 50 AMG Avantgarde,E 50 AMG Avantgarde,MERCEDES-BENZ E 50 AMG Avantgarde,null,1997,4,schwarz,315 g/km,3,5,13.5 l/100km,4973,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automat,70700,347,Limousine,Benzin,Zuzwil
585.0,BMW,M5,M5,M5,BMW M5,G,2005,4,weiss,357 g/km,5,5,14.8 l/100km,4999,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automatisiertes Schaltgetriebe,21700,503,Limousine,Benzin,Zuzwil
586.0,BMW-ALPINA,5 SERIES,B10 4.6 S.Tronic,B10 4.6 S.Tronic,BMW-ALPINA B10 4.6 S.Tronic,G,1998,4,schwarz,355 g/km,10,5,14.9 l/100km,4619,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automat,94400,347,Limousine,Benzin,Zuzwil
587.0,FORD,ESCORT,Escort 2.0i RS Cosworth,Escort 2.0i RS Cosworth,FORD Escort 2.0i RS Cosworth,null,1994,3,mehrfarbig,null,4,5,null,1992,Occasion,"""Ab MFK"", ""Tuning""",schwarz,Allrad,Schaltgetriebe manuell,11000,220,Limousine,Benzin,Zuzwil
588.0,MERCEDES-BENZ,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,null,1998,4,schwarz,301 g/km,2,5,12.6 l/100km,5439,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automat,63400,354,Limousine,Benzin,Zuzwil
589.0,BMW,2002,2002 Turbo,Turbo,BMW 2002 Turbo,null,1974,2,schwarz,null,7,4,null,1990,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Schaltgetriebe manuell,134000,170,Limousine,Benzin,Zuzwil
59.0,BMW,750,750i,750i,BMW 750i,null,1998,4,grau,327 g/km,3,5,14.2 l/100km,5379,Occasion,"""Ab MFK""",blau,Hinterradantrieb,Automat sequentiell,60700,327,Limousine,Benzin,Zuzwil
590.0,MASERATI,QUATTROPORTE,Quattroporte 4.2 Sport GT,Quattroporte 4.2 Sport GT,MASERATI Quattroporte 4.2 Sport GT,G,2006,4,schwarz,370 g/km,10,5,15.8 l/100km,4244,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automatisiertes Schaltgetriebe,24300,400,Limousine,Benzin,Zuzwil
591.0,MERCEDES-BENZ,C 63 AMG,C 63 AMG Avantgarde,C 63 AMG Avantgarde,MERCEDES-BENZ C 63 AMG Avantgarde,G,2009,5,schwarz,316 g/km,1,5,13.6 l/100km,6208,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automat sequentiell,57400,457,Kombi,Benzin,Zuzwil
592.0,BENTLEY,BROOKLANDS,Brooklands,Brooklands,BENTLEY Brooklands,null,1995,4,beige,null,12,5,null,6761,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automat,124900,250,Limousine,Benzin,Zuzwil
593.0,MASERATI,QUATTROPORTE,Quattroporte 4.2 Sport GT,Quattroporte 4.2 Sport GT,MASERATI Quattroporte 4.2 Sport GT,G,2008,4,schwarz,370 g/km,4,5,15.8 l/100km,4244,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automatisiertes Schaltgetriebe,58900,400,Limousine,Benzin,Zuzwil
594.0,MERCEDES-BENZ,E 63 AMG,E 63 AMG,E 63 AMG,MERCEDES-BENZ E 63 AMG,G,2009,4,schwarz,295 g/km,6,5,12.6 l/100km,6209,Occasion,"""Ab MFK"", ""Direkt-/Parallelimport""",schwarz,Hinterradantrieb,Automatisiertes Schaltgetriebe,34500,525,Limousine,Benzin,Zuzwil
595.0,ASTON MARTIN,V8 Vantage,V8 Vantage 4.3,V8 Vantage 4.3,ASTON MARTIN V8 Vantage 4.3,G,2007,2,schwarz,358 g/km,2,2,15.0 l/100km,4282,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Schaltgetriebe manuell,35500,385,Coupé,Benzin,Zuzwil
596.0,BMW-ALPINA,5 SERIES,B5 BiTurbo 4.4 V8,B5 BiTurbo 4.4 V8,BMW-ALPINA B5 BiTurbo 4.4 V8,G,2012,4,schwarz,252 g/km,6,5,10.8 l/100km,4395,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automat sequentiell,4950,507,Limousine,Benzin,Zuzwil
597.0,PORSCHE,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,G,2011,5,schwarz,270 g/km,1,5,11.5 l/100km,4806,Occasion,"""Ab MFK""",schwarz,Allrad,Automat sequentiell,39000,500,SUV / Geländewagen,Benzin,Zuzwil
598.0,JAGUAR,XK,XKR S/C,XKR S/C,JAGUAR XKR S/C,G,1999,2,weiss,340 g/km,5,4,12.6 l/100km,3996,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automat,89666,363,Coupé,Benzin,Zuzwil
599.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,G,2006,2,schwarz,324 g/km,3,2,13.5 l/100km,5439,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automat sequentiell,49000,517,Cabriolet,Benzin,Zuzwil
6.0,FORD (USA),MUSTANG,Mustang Shelby GT500,Shelby GT500,FORD (USA) Mustang Shelby GT500,null,2012,2,schwarz,null,3,4,null,5409,Occasion,"""Ab MFK"", ""Direkt-/Parallelimport""",anthrazit mét.,Hinterradantrieb,Schaltgetriebe,92000,557,Coupé,Benzin,Zuzwil
60.0,LAMBORGHINI,DIABLO,Diablo 5.7,Diablo 5.7,LAMBORGHINI Diablo 5.7,null,1993,2,mehrfarbig,null,4,2,null,5707,Occasion,"""Ab MFK""",blau,Hinterradantrieb,Schaltgetriebe manuell,49500,492,Coupé,Benzin,Porrentruy
600.0,OPEL,FRONTERA,Frontera 3.2i V6 Limited,Frontera 3.2i V6 Limited,OPEL Frontera 3.2i V6 Limited,null,2001,5,schwarz,316 g/km,5,5,13.2 l/100km,3165,Occasion,null,schwarz,Allrad,Automatik-Getriebe,153900,205,SUV / Geländewagen,Benzin,Zuzwil
601.0,ASTON MARTIN,V8 Vantage,V8 Vantage 4.3,V8 Vantage 4.3,ASTON MARTIN V8 Vantage 4.3,G,2007,2,schwarz,358 g/km,7,2,15.0 l/100km,4282,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Schaltgetriebe manuell,28800,385,Coupé,Benzin,Zuzwil
602.0,MERCEDES-BENZ,SLK 55 AMG,SLK 55 AMG Black Series,Black Series,MERCEDES-BENZ SLK 55 AMG Black Series,null,2006,2,schwarz,null,10,2,null,5439,Occasion,"""Ab MFK""",schwarz,Hinterradantrieb,Automat sequentiell,25000,400,Coupé,Benzin,Zuzwil
603.0,CHEVROLET,CORVETTE,Corvette 5.7 LT1 Convert.,Corvette 5.7 LT1 Convert.,CHEVROLET Corvette 5.7 LT1 Convert.,null,1994,2,schwarz,null,7,2,13.1 l/100km,5730,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat,68200,282,Cabriolet,Benzin,Zuzwil
604.0,MERCEDES-BENZ,300,300 SEL 3.5,SEL 3.5,MERCEDES-BENZ 300 SEL 3.5,null,1971,4,mehrfarbig,null,5,5,13.0 l/100km,3459,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automatik-Getriebe,145100,200,Limousine,Benzin,Zuzwil
605.0,ALFA ROMEO,SPIDER,Spider 2.0,Spider 2.0,ALFA ROMEO Spider 2.0,null,1988,2,grau,null,4,2,null,1961,Occasion,null,schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,69300,115,Cabriolet,Benzin,Zuzwil
606.0,ASTON MARTIN,V8 Vantage,V8 Vantage 4.3,V8 Vantage 4.3,ASTON MARTIN V8 Vantage 4.3,G,2006,2,braun,358 g/km,1,2,15.0 l/100km,4282,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,92500,385,Coupé,Benzin,Zuzwil
607.0,MERCEDES-BENZ,SLK 230,SLK 230 Kompressor,SLK 230 Kompressor,MERCEDES-BENZ SLK 230 Kompressor,null,2002,2,schwarz,233 g/km,5,2,9.7 l/100km,2295,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automatik-Getriebe,38700,197,Cabriolet,Benzin,Zuzwil
608.0,SAAB,9-3,9-3 2.0i-16 TS Aero,9-3 2.0i-16 TS Aero,SAAB 9-3 2.0i-16 TS Aero,G,2001,3,schwarz,216 g/km,9,5,9.0 l/100km,1985,Occasion,"""Ab MFK""",schwarz mét.,Vorderradantrieb,Schaltgetriebe manuell,134600,205,Limousine,Benzin,Zuzwil
609.0,PORSCHE,911,911 Carrera Cabrio,911 Carrera Cabrio,PORSCHE 911 Carrera Cabrio,null,1996,2,grau,null,8,4,11.9 l/100km,3600,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,81900,285,Cabriolet,Benzin,Zuzwil
61.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,G,2003,2,beige,340 g/km,2,2,14.2 l/100km,5439,Occasion,"""Ab MFK""",blau,Hinterradantrieb,Automat,59300,500,Cabriolet,Benzin,Zuzwil
610.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2003,5,schwarz,350 g/km,2,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automat sequentiell,43800,450,Kombi,Benzin,Zuzwil
611.0,LOTUS,EUROPA,EUROPA,null,LOTUS EUROPA,null,1969,2,schwarz,null,3,2,null,1470,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe,62200,0,Coupé,Benzin,Zuzwil
612.0,MERCEDES-BENZ,CL 500,CL 500,CL 500,MERCEDES-BENZ CL 500,G,2001,2,null,299 g/km,1,4,12.5 l/100km,4966,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat,27800,299,Coupé,Benzin,Zuzwil
613.0,BMW,M5,M5,M5,BMW M5,G,2000,4,schwarz,336 g/km,1,5,13.9 l/100km,4941,Occasion,null,schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,171000,400,Limousine,Benzin,Zuzwil
614.0,VW,PHAETON,Phaeton 6.0 W12 4Motion,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,G,2002,4,blau,374 g/km,10,4,15.6 l/100km,5998,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automat sequentiell,50400,420,Limousine,Benzin,Zuzwil
615.0,LAMBORGHINI,DIABLO,Diablo 5.7,Diablo 5.7,LAMBORGHINI Diablo 5.7,null,2000,2,schwarz,null,12,2,null,5707,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,20600,492,Coupé,Benzin,Zuzwil
616.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,null,1992,2,grau,null,9,2,null,5984,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat,52500,394,Cabriolet,Benzin,Zuzwil
617.0,OPEL,MANTA,MANTA 400 Breitbau,400 Breitbau,OPEL MANTA 400 Breitbau,null,1982,2,schwarz,null,7,4,null,2400,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe,60990,0,Coupé,Benzin,Zuzwil
618.0,BMW,750,750i xDrive,750i xDrive,BMW 750i xDrive,G,2009,4,mehrfarbig,278 g/km,10,5,11.9 l/100km,4395,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automat,45000,408,Limousine,Benzin,Zuzwil
619.0,PORSCHE,911,911 GT2,911 GT2,PORSCHE 911 GT2,G,2004,2,schwarz,309 g/km,3,4,12.9 l/100km,3600,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,54100,591,Coupé,Benzin,Zuzwil
62.0,PORSCHE,911,911 GT2,911 GT2,PORSCHE 911 GT2,G,2002,2,schwarz,309 g/km,12,4,12.9 l/100km,3600,Occasion,"""Ab MFK"", ""Tuning""",blau,Hinterradantrieb,Schaltgetriebe manuell,61300,462,Coupé,Benzin,Zuzwil
620.0,OPEL,VECTRA,Vectra 2.8 T V6 Cosmo,Vectra 2.8 T V6 Cosmo,OPEL Vectra 2.8 T V6 Cosmo,null,2006,4,schwarz,247 g/km,5,5,10.3 l/100km,2792,Occasion,"""Ab MFK""",schwarz mét.,Vorderradantrieb,Automatik-Getriebe,90600,230,Limousine,Benzin,Zuzwil
621.0,BMW,X5,X5 4.4i,X5 4.4i,BMW X5 4.4i,G,2001,5,schwarz,335 g/km,6,5,13.9 l/100km,4398,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automat sequentiell,79900,286,SUV / Geländewagen,Benzin,Zuzwil
622.0,MERCEDES-BENZ,SL-CLASS,500 SL,500 SL,MERCEDES-BENZ 500 SL,null,1985,2,mehrfarbig,null,5,2,null,4971,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat,97000,223,Cabriolet,Benzin,Zuzwil
623.0,MERCEDES-BENZ,S 500,S 500,S 500,MERCEDES-BENZ S 500,G,2005,4,schwarz,286 g/km,11,5,12.2 l/100km,5461,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat sequentiell,1500,388,Limousine,Benzin,Zuzwil
624.0,MERCEDES-BENZ,CLS 500,CLS 500,CLS 500,MERCEDES-BENZ CLS 500,G,2005,4,schwarz,290 g/km,1,4,12.1 l/100km,4966,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat sequentiell,21300,306,Limousine,Benzin,Zuzwil
625.0,MERCEDES-BENZ,G 63 AMG,G 63 AMG,G 63 AMG,MERCEDES-BENZ G 63 AMG,G,2013,5,schwarz,322 g/km,4,5,13.8 l/100km,5461,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automat sequentiell,28100,544,SUV / Geländewagen,Benzin,Zuzwil
626.0,MERCEDES-BENZ,S 63 AMG,S 63 AMG L,S 63 AMG L,MERCEDES-BENZ S 63 AMG L,G,2008,4,grau,355 g/km,8,5,14.9 l/100km,6209,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat sequentiell,45600,525,Limousine,Benzin,Zuzwil
627.0,PORSCHE,911,911 Targa,911 Targa,PORSCHE 911 Targa,null,1997,2,blau,303 g/km,5,4,12.8 l/100km,3600,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,74000,285,Cabriolet,Benzin,Zuzwil
628.0,NISSAN,MURANO,Murano 3.5 V6,Murano 3.5 V6,NISSAN Murano 3.5 V6,G,2005,5,beige,295 g/km,10,5,12.3 l/100km,3498,Occasion,"""Ab MFK""",schwarz mét.,Allrad,"Automat stufenlos, sequentiell",54500,235,SUV / Geländewagen,Benzin,Zuzwil
629.0,FERRARI,F355,F355 Berlinetta,F355 Berlinetta,FERRARI F355 Berlinetta,null,1998,2,schwarz,470 g/km,3,2,20.8 l/100km,3496,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,32800,380,Coupé,Benzin,Zuzwil
63.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2002,5,beige,350 g/km,8,5,14.6 l/100km,4172,Occasion,"""Ab MFK"", ""Tuning""",blau,Allrad,Automat sequentiell,75200,450,Kombi,Benzin,Zuzwil
630.0,LAMBORGHINI,GALLARDO,Gallardo Superleggera,Gallardo Superleggera,LAMBORGHINI Gallardo Superleggera,G,2007,2,schwarz,400 g/km,6,2,17.0 l/100km,4961,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automatisiertes Schaltgetriebe,42000,530,Coupé,Benzin,Zuzwil
631.0,AUDI,R8,R8 Coupé 4.2,R8 Coupé 4.2,AUDI R8 Coupé 4.2,G,2007,2,schwarz,326 g/km,10,2,13.9 l/100km,4163,Neu,"""Ab MFK"", ""Tuning""",schwarz mét.,Allrad,Automatik-Getriebe,500,420,Coupé,Benzin,Zuzwil
632.0,BENTLEY,CONTINENTAL,Continental Supersports Conv.,Continental Supersports Conv.,BENTLEY Continental Supersports Conv.,G,2011,2,schwarz,388 g/km,1,2,16.7 l/100km,5998,Occasion,null,schwarz mét.,Allrad,Automat sequentiell,20000,630,Cabriolet,Bioethanol,Zuzwil
633.0,BMW,M6,M6,M6,BMW M6,G,2005,2,schwarz,357 g/km,4,4,14.8 l/100km,4999,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,58300,507,Coupé,Benzin,Zuzwil
634.0,TOYOTA,CELICA,Celica 2800 i Supra,Celica 2800 i Supra,TOYOTA Celica 2800 i Supra,null,1983,3,schwarz,null,3,5,null,2759,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,54100,170,Coupé,Benzin,Zuzwil
635.0,BMW,323,323Ci,323Ci,BMW 323Ci,null,2000,2,schwarz,232 g/km,6,4,9.7 l/100km,2494,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automatik-Getriebe,228000,170,Cabriolet,Benzin,Zuzwil
636.0,AUDI,A4,A4 Avant 3.0 V6 quattro,A4 Avant 3.0 V6 quattro,AUDI A4 Avant 3.0 V6 quattro,null,2004,5,schwarz,271 g/km,7,5,11.3 l/100km,2976,Occasion,null,schwarz mét.,Allrad,Automatik-Getriebe,66100,220,Kombi,Benzin,Zuzwil
637.0,MERCEDES-BENZ,CLS 500,CLS 500,CLS 500,MERCEDES-BENZ CLS 500,G,2005,4,schwarz,290 g/km,3,4,12.1 l/100km,4966,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat sequentiell,66100,306,Limousine,Benzin,Zuzwil
638.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,null,1995,2,schwarz,null,1,0,null,4971,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat,56500,320,Cabriolet,Benzin,Zuzwil
639.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,G,2003,2,null,346 g/km,4,2,14.4 l/100km,5513,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat,70000,500,Cabriolet,Benzin,Zuzwil
64.0,HUMMER,H3,H3 3.5 Luxury,H3 3.5 Luxury,HUMMER H3 3.5 Luxury,G,2006,5,mehrfarbig,333 g/km,1,5,13.9 l/100km,3462,Occasion,"""Ab MFK""",blau,Allrad,Automat,127700,223,SUV / Geländewagen,Benzin,Zuzwil
640.0,BENTLEY,CONTINENTAL,Continental GTC 6.0,Continental GTC 6.0,BENTLEY Continental GTC 6.0,G,2007,2,mehrfarbig,410 g/km,7,4,17.1 l/100km,5998,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automat,50900,560,Cabriolet,Benzin,Zuzwil
641.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,G,2008,5,weiss,333 g/km,5,5,14.0 l/100km,4991,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automat sequentiell,38500,580,Kombi,Benzin,Zuzwil
642.0,BMW,740,740i,740i,BMW 740i,null,1995,4,blau,null,7,5,null,3980,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat,65400,286,Limousine,Benzin,Zuzwil
643.0,BMW,330,330Ci,330Ci,BMW 330Ci,G,2001,2,grau,218 g/km,3,5,9.1 l/100km,2979,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,79500,231,Coupé,Benzin,Zuzwil
644.0,MG,METRO,METRO 6R4 Gruppe B,6R4 Gruppe B,MG METRO 6R4 Gruppe B,null,1986,2,schwarz,null,2,2,null,2991,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Schaltgetriebe,2500,410,Coupé,Benzin,Zuzwil
645.0,BMW,535,535i,535i,BMW 535i,null,1996,4,grau,null,6,5,12.0 l/100km,3498,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,86100,235,Limousine,Benzin,Zuzwil
646.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,null,1990,2,bordeaux,null,7,0,null,4971,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat,23800,320,Cabriolet,Benzin,Zuzwil
647.0,PORSCHE,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,G,2004,5,schwarz,378 g/km,11,5,15.7 l/100km,4511,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automat,69500,450,SUV / Geländewagen,Benzin,Zuzwil
648.0,BMW,M6,M6,M6,BMW M6,G,2007,2,schwarz,366 g/km,4,4,15.2 l/100km,4999,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,48000,507,Cabriolet,Benzin,Zuzwil
649.0,MASERATI,QUATTROPORTE,Quattroporte 4.2,Quattroporte 4.2,MASERATI Quattroporte 4.2,G,2007,4,schwarz,370 g/km,10,5,15.8 l/100km,4244,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,21500,400,Limousine,Benzin,Zuzwil
65.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,G,2003,2,schwarz,353 g/km,12,4,14.7 l/100km,5513,Occasion,"""Ab MFK""",blau,Hinterradantrieb,Automat,29500,500,Coupé,Benzin,Zuzwil
650.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2004,5,schwarz,350 g/km,12,5,14.6 l/100km,4172,Vorführmodell,"""Ab MFK""",schwarz mét.,Allrad,Automat sequentiell,2300,450,Kombi,Benzin,Zuzwil
651.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,G,2008,2,beige,326 g/km,1,2,13.9 l/100km,5513,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat sequentiell,29100,517,Cabriolet,Benzin,Zuzwil
652.0,PORSCHE,911,911 Carrera Cabrio,911 Carrera Cabrio,PORSCHE 911 Carrera Cabrio,null,1984,2,mehrfarbig,null,12,4,null,3163,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,137700,231,Cabriolet,Benzin,Zuzwil
653.0,LAMBORGHINI,DIABLO,Diablo 5.7 VT Roadster,Diablo 5.7 VT Roadster,LAMBORGHINI Diablo 5.7 VT Roadster,null,1998,2,rot,575 g/km,5,2,24.9 l/100km,5707,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Schaltgetriebe manuell,13960,530,Cabriolet,Benzin,Porrentruy
654.0,JEEP,Grand Cherokee,Grand Cherokee 5.2 Ltd.,Grand Cherokee 5.2 Ltd.,JEEP Grand Cherokee 5.2 Ltd.,null,1997,5,schwarz,380 g/km,6,5,16.5 l/100km,5216,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automat,61000,212,SUV / Geländewagen,Benzin,Zuzwil
655.0,BMW,730,730d,730d,BMW 730d,G,2007,4,beige,210 g/km,11,5,7.9 l/100km,2993,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat sequentiell,62000,231,Limousine,Diesel,Zuzwil
656.0,MERCEDES-BENZ,450,450 SLC,SLC,MERCEDES-BENZ 450 SLC,null,1973,0,beige,null,8,0,null,4520,Oldtimer,"""Ab MFK""",schwarz mét.,null,null,110200,0,Limousine,null,Zuzwil
657.0,RENAULT,Alpine A110,Alpine A110 1300,1300,RENAULT Alpine A110 1300,null,1973,2,null,null,7,2,null,1288,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe,85000,0,Coupé,Benzin,Zuzwil
658.0,PORSCHE,911,911 GT3,911 GT3,PORSCHE 911 GT3,null,1999,2,schwarz,null,8,4,12.9 l/100km,3600,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,29800,360,Coupé,Benzin,Zuzwil
659.0,MERCEDES-BENZ,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,G,2003,2,beige,346 g/km,5,2,14.4 l/100km,5513,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automat,13900,500,Cabriolet,Benzin,Zuzwil
66.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2003,5,beige,350 g/km,3,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",blau,Allrad,Automat sequentiell,88600,450,Kombi,Benzin,Zuzwil
660.0,AUDI,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,G,2002,4,null,288 g/km,12,5,12.0 l/100km,4172,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automat sequentiell,44000,335,Limousine,Benzin,Zuzwil
661.0,YES!,,Roadster 3.2,Roadster 3.2,YES! Roadster 3.2,null,2007,2,schwarz,null,9,2,null,3189,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe,9400,255,Cabriolet,Benzin,Zuzwil
662.0,PORSCHE,911,911 Carrera,911 Carrera,PORSCHE 911 Carrera,null,1984,2,braun,null,2,4,null,3163,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Schaltgetriebe manuell,108500,231,Coupé,Benzin,Zuzwil
663.0,VW,PHAETON,Phaeton 6.0 W12 4Motion,Phaeton 6.0 W12 4Motion,VW Phaeton 6.0 W12 4Motion,G,2002,4,grau,374 g/km,11,5,15.6 l/100km,5998,Occasion,"""Ab MFK""",schwarz mét.,Allrad,Automat sequentiell,175000,420,Limousine,Benzin,Zuzwil
664.0,FERRARI,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,G,1999,2,blau,440 g/km,10,2,17.9 l/100km,3586,Occasion,"""Ab MFK""",schwarz mét.,Hinterradantrieb,Automatik-Getriebe,26200,400,Coupé,Benzin,Zuzwil
